input_id,water_name,water_name_ref,GNIS_NAME,LENGTHKM,PERMANENT_IDENTIFIER,COMID,REACHCODE,snap_xy,snap_m,closest_node_m,closest,name_check,mult_reach_ct,name_check_txt,mr_meas,message
BLM13-6083,Meadow Valley Wash,meadow valley wash,Meadow Valley Wash,1.003113955,20600718,20600718,1.501E+13,POINT (-114.576444643974 37.46854188998185),28.23597796,156.6754047,1,1,1,exact name match,84.35932,
{C12309B7-F9E9-4697-ACD9-4DBCE98F7158},nan,nan,Little Mill Creek,6.557653819,3801465,3801465,1.80102E+13,POINT (-122.7567952628036 41.29070591272157),28.21293563,134.9507309,1,0,1,nan,2.13651,
{6AA333C2-C74A-4869-A502-96960A83773C},nan,nan,Slate Creek,5.855829685,8245644,8245644,1.80102E+13,POINT (-122.8666069245371 40.83541967842765),28.17517632,772.6929394,1,0.142857143,1,nan,13.1691,
{46197A71-F86F-4F23-816D-E1DA5C483005},nan,nan,City Creek,4.701214852,23894652,23894652,1.71003E+13,POINT (-122.6004681923457 43.50349024412592),28.16339251,512.2520625,1,0,1,nan,11.64081,
{1C29322B-E183-4985-962A-651F4C0AA189},nan,nan,Horse Linto Creek,6.000962342,8241296,8241296,1.80102E+13,POINT (-123.5906963836769 41.01824856206701),28.11073725,1754.2742,1,0.1,1,,41.77224,
{6994A99F-21CE-4C5E-BE37-686553C12B29},nan,nan,,2.148743581,23946201,23946201,1.71003E+13,POINT (-123.7667885519462 42.32149094516166),28.10694162,966.3493371,1,0,1,"no name match, water name and or gnis name not provided",46.17421,
{D72FB758-D79D-41A4-A950-E895D2F9FC8C},nan,nan,,3.057889463,23737327,23737327,1.708E+13,POINT (-121.8825797122414 45.43353824847527),28.09063607,955.2570807,1,0,1,"no name match, water name and or gnis name not provided",57.58695,
{3BA3EECB-2951-4560-913B-D5E997A80FA5},nan,nan,Twin Camp Creek,3.191668406,23978348,23978348,1.711E+13,POINT (-121.4489879220567 47.13953572598822),28.08668113,395.758968,1,0.222222222,1,,87.81876,
BLM13-5010,IVIE CREEK,ivie creek,Ivie Creek,8.740197501,4894189,4894189,1.407E+13,POINT (-111.3547724735158 38.76661157255845),27.97801111,1728.824882,1,1,1,exact name match,79.45942,
{2F78418D-D3FE-4C84-8063-E6BF3283CB53},nan,nan,,2.914101746,4439392,4439392,1.80102E+13,POINT (-123.5772440304093 41.67943919157237),27.96154155,962.465132,1,0,1,"no name match, water name and or gnis name not provided",66.23869,
{40B23246-B0F7-4412-8DA6-F863C686144F},nan,nan,South Fork Coquille River,2.232117876,23914669,23914669,1.71003E+13,POINT (-123.9411273192109 42.79527258481632),27.90325053,439.5977739,1,0,1,,20.1524,
BLM13-8475,PINTO,pinto,Wall Creek,0.381088634,9987925,9987925,1.60402E+13,POINT (-119.7271725804312 41.30795479908765),27.88551453,166.5022028,1,0,1,nan,53.42493,
BLM13-8038,CROOKS CREEK,crooks creek,,3.678054794,7929359,7929359,1.802E+13,POINT (-120.5964742330827 41.27855177069631),27.87087465,2864.379438,1,0,1,"no name match, water name and or gnis name not provided",40.27832,
{A95CA310-D303-4B66-A79A-A594E2F2FDB4},nan,nan,Twin Falls Creek,5.68552634,24242461,24242461,1.708E+13,POINT (-121.6514454189507 46.21449265892313),27.86423569,1278.8217,1,0.210526316,1,,24.15745,
{03644F64-0562-1307-DD9B-F06B8670040E},nan,nan,North Fork Calawah River,6.576465592,23838630,23838630,1.71001E+13,POINT (-124.0317566013665 48.01145354057642),27.85946517,1774.237487,1,0.148148148,1,,71.76553,
{E52B995B-3C3A-44A9-87C8-152DFEFD2D4B},nan,nan,Brush Creek,3.270195168,23936057,23936057,1.71003E+13,POINT (-123.1950439146299 42.09943166312171),27.84523096,61.40610174,1,0,1,nan,98.22859,
BLMMaster-10082,ARKANSAS RIVER,arkansas river,Arkansas River,5.459356473,921425,921425,1.102E+13,POINT (-105.6490557414418 38.39107066481557),27.84116184,909.5798873,1,1,1,exact name match,17.85089,
{66666068-A69C-4E13-BB6F-441591B27C4C},nan,nan,,3.648291811,23895944,23895944,1.71003E+13,POINT (-122.9059549493349 43.1417219979505),27.76600884,1603.721799,1,0,1,"no name match, water name and or gnis name not provided",54.03094,
{BF316ACB-22AD-4AFF-AFF5-C18DB09BC44E},nan,nan,South Santiam River,1.68389245,23785835,23785835,1.709E+13,POINT (-122.3357203670712 44.40120375904014),27.69939144,417.2701628,1,0.181818182,1,nan,69.90387,
BLMMaster-11617,nan,nan,,3.922943602,7899719,7899719,1.60101E+13,POINT (-110.9528951888167 42.36475559080867),27.68205863,898.6014245,1,0,1,"no name match, water name and or gnis name not provided",24.77928,
BLMMaster-10237,Little Dominguez Creek,little dominguez creek,Little Dominguez Creek,5.470287984,3231683,3231683,1.402E+13,POINT (-108.3683706171255 38.80204074608498),27.67288507,436.8135635,1,1,1,exact name match,8.03536,
{BD57EA13-7646-4305-BED8-C703BF2B0752},nan,nan,Owl Creek,3.845086489,23786383,23786383,1.709E+13,POINT (-122.3690371991218 44.29066431007136),27.58998897,606.1006675,1,0,1,,16.64623,
BLM13-8066,Pine Creek,pine creek,Pine Creek,3.931322507,7928445,7928445,1.802E+13,POINT (-120.356741390467 41.41857444458179),27.54272812,357.9534789,1,1,1,exact name match,9.3235,
{0491D943-810E-4613-A1BA-E4E25E1531BB},nan,nan,Quartzville Creek,1.055959185,23786057,23786057,1.709E+13,POINT (-122.2093404079686 44.58659161168586),27.47872227,220.2194603,1,0.1,1,nan,77.70224,
BLM13-8454,LEFT BLANK,left blank,,2.976082405,20320570,20320570,1.808E+13,POINT (-119.9266165508418 41.30651465600663),27.46240761,1148.816775,1,0,1,"no name match, water name and or gnis name not provided",60.36225,
UNEQUAL-172,BIRCH CREEK ,birch creek,Birch Creek,1.013863318,7879742,7879742,1.60101E+13,POINT (-111.3022352873449 41.50562289658901),27.39198102,223.87567,1,1,1,most likely name match based on fuzzy match,21.08117,
BLMMaster-11177,JIM CREEK,jim creek,Jim Creek,3.431225555,18330442,18330442,1.40401E+13,POINT (-109.3942728228174 42.68687794868212),27.37975813,639.3292286,1,1,1,exact name match,20.35229,
UNEQUAL-057,PRICE RIVER,price river,Price River,6.316227042,3910085,3910085,1.406E+13,POINT (-110.6257343126112 39.44880970750808),27.37587891,138.9560444,1,1,1,exact name match,96.93602,
BLM13-5104,CURRENT CREEK,current creek,Currant Creek,13.12448385,10035346,10035346,1.40401E+13,POINT (-109.3442781400148 41.21351765101624),27.35435984,3129.40896,1,0.923076923,1,most likely name match based on fuzzy match,25.25932,
{AD494CA6-2880-4D6A-ACB4-179C7A809E34},nan,nan,Thunder Creek,5.344905758,23894930,23894930,1.71003E+13,POINT (-122.8303401344414 43.28068197640245),27.31839855,1572.348389,1,0.125,1,,70.50713,
BLM13-4014,Battle Creek,battle creek,Battle Creek,1.330871098,23316532,23316532,1.70501E+13,POINT (-116.3340797964305 42.42826599165836),27.30632881,34.15984705,2,1,1,exact name match,1.04753,
{B36131A5-B45D-4024-91B4-04BAB845AFBF},nan,nan,,3.487560598,23946095,23946095,1.71003E+13,POINT (-123.5714621548101 41.98073104333797),27.25770314,1053.656649,1,0,1,"no name match, water name and or gnis name not provided",32.17706,
BLM13-2097,Wonder Creek,wonder creek,Wonder Creek,1.927351042,23781137,23781137,1.709E+13,POINT (-122.4376541294978 44.79968075028066),27.21786694,413.5283293,1,1,1,exact name match,21.89771,
{4F21D506-1875-494A-9C56-FC804A672230},nan,nan,Tenmile Creek,1.559012222,4439208,4439208,1.80102E+13,POINT (-123.5507879850162 41.74328140230105),27.21494505,443.7320205,1,0.125,1,nan,67.49888,
BLMMaster-11199,Graves Creek,graves creek,Graves Creek,3.292916583,23671511,23671511,1.70702E+13,POINT (-119.2962308060847 44.9720772103228),27.21450983,814.6277329,1,1,1,exact name match,26.14986,
BLMMaster-10061,Big Atkinson Creek,big atkinson creek,Big Atkinson Creek,3.097433033,18374718,18374718,1.403E+13,POINT (-108.6865978090909 38.43075818984238),27.21449319,881.4238025,1,1,1,exact name match,68.00529,
SA-TR-003,Canyon Creek,canyon creek,Canyon Creek,5.760625974,23513140,23513140,1.70602E+13,POINT (-113.327683113308 44.69916674976326),27.10288497,2609.112863,1,1,1,exact name match,52.61536,
BLMMaster-15794,"Plata River, La","plata river, la",La Plata River,2.90603512,17001592,17001592,1.40801E+13,POINT (-108.2192106187721 36.84765414516655),27.09886674,526.7616099,1,0.75862069,1,most likely name match based on fuzzy match,80.04493,
BLMMaster-21775,KLICKITAT RIVER,klickitat river,Klickitat River,8.540655888,23663197,23663197,1.70701E+13,POINT (-121.102760934061 45.9731645265927),27.05215279,2315.850569,1,1,1,exact name match,62.41302,
{47F8F913-933B-F468-A5B3-B25DBAF2B415},nan,nan,North Fork Calawah River,6.576465592,23838630,23838630,1.71001E+13,POINT (-124.0698512290749 48.02197276397397),27.03360193,1181.364966,1,0.148148148,1,,18.50633,
BLMMaster-13202,SOUTH FORK MILL CREEK,south fork mill creek,South Fork Mill Creek,12.76690568,17493835,17493835,1.018E+13,POINT (-106.0600206793579 41.37655620188725),27.02372651,2883.648498,1,1,1,exact name match,25.38898,
BLMMaster-13357,BLACK SULPHUR CREEK,black sulphur creek,Black Sulphur Creek,8.268019884,3240937,3240937,1.405E+13,POINT (-108.4573754084055 39.7740574718867),27.01315204,1781.895051,1,1,1,exact name match,76.48658,
{1AD1FABA-137E-A74D-8E47-8AE8D00BE39D},nan,nan,East Fork Hayfork Creek,1.993133434,8233670,8233670,1.80102E+13,POINT (-122.9761426074675 40.50943817432033),26.95811975,891.6543119,1,0.076923077,1,nan,53.14854,
BLM13-4016,BIG WILLOW CREEK,big willow creek,Big Willow Creek,0.826744156,24166990,24166990,1.70501E+13,POINT (-116.4972958664611 44.06706836265695),26.93816008,49.05679103,1,1,1,exact name match,5.78333,
BLMMaster-11161,Muddy Spring Creek,muddy spring creek,Muddy Spring Creek,5.293346871,18272122,18272122,1.405E+13,POINT (-107.3413638962983 41.45527387839368),26.87067332,164.1567147,1,1,1,exact name match,96.88632,
BLMMaster-13554,San Juan River,san juan river,San Juan River,6.671475451,17040461,17040461,1.40801E+13,POINT (-107.6702202639921 36.81597593483097),26.8489168,1310.875785,1,1,1,exact name match,77.13071,
BLMMaster-10511,YAKIMA RIVER,yakima river,Yakima River,3.117945307,24125115,24125115,1.703E+13,POINT (-120.4578647897097 46.76399799375697),26.83019383,791.5645962,1,1,1,exact name match,71.83156,
BLM13-2100,Hog Creek,hog creek,Hog Creek,8.456963176,23940717,23940717,1.71003E+13,POINT (-123.506803162726 42.59191803639648),26.82802437,1327.892396,1,1,1,exact name match,82.93762,
{30AF64D2-9E01-4882-9130-901E60321635},nan,nan,South Fork Little Butte Creek,4.027087691,23923158,23923158,1.71003E+13,POINT (-122.3089517820877 42.33352296897841),26.77590296,771.4739711,1,0,1,nan,80.82322,
{953374FC-32C7-7181-5AAC-480211A7C98B},nan,nan,McAdam Creek,1.010513719,3799323,3799323,1.80102E+13,POINT (-122.8051964967901 41.71322807954697),26.74143907,131.8060782,1,0.133333333,1,nan,87.81886,
BLM13-2006,SOUTH FORK LITTLE BUTTE CREEK,south fork little butte creek,South Fork Little Butte Creek,2.433919967,23923112,23923112,1.71003E+13,POINT (-122.4864622658271 42.35959269635726),26.71404844,30.82022246,2,1,1,exact name match,99.61587,
{5BCF3E69-F7BC-4773-832A-269B9CD69EAD},nan,nan,Rock Creek,1.182580496,23915173,23915173,1.71003E+13,POINT (-124.0626836624645 42.7017448418359),26.70118075,370.5001597,1,0,1,,46.33797,
{F526F5B3-2D41-4C16-B12B-D08D47C063DC},nan,nan,Mona Creek,3.126290148,24282674,24282674,1.711E+13,POINT (-122.3032401499725 46.75304098719099),26.65778599,467.7671417,1,0.307692308,1,,15.42831,
BLM13-5013,WEST FORK LONG CREEK,west fork long creek,West Fork Long Creek,6.835220761,15950528,15950528,1.018E+13,POINT (-108.028767013365 42.67306670962124),26.63918089,2398.085137,1,1,1,exact name match,40.50497,
BLMMaster-14847,JOHN DAY ,john day,John Day River,5.470546101,23685648,23685648,1.70702E+13,POINT (-120.5453446290935 45.22489046052624),26.63916589,935.0235186,1,0.727272727,1,likely name match based on fuzzy match,17.84536,
{BC03570D-F003-4A20-8236-185CD5EAE76D},nan,nan,West Fork Trail Creek,1.771738594,23924002,23924002,1.71003E+13,POINT (-122.8614537212749 42.6831062691079),26.58558984,100.8354642,1,0.083333333,1,nan,5.4865,
{04F4F8AB-6130-478D-8407-B575790372A3},nan,nan,Little River,1.222860905,23894106,23894106,1.71003E+13,POINT (-122.7632423999776 43.21545579902393),26.57236418,520.1226787,1,0,1,nan,53.50543,
BLMMaster-11097,East Fork Savery Creek,east fork savery creek,East Fork Savery Creek,4.325226809,18276287,18276287,1.405E+13,POINT (-107.2392595018725 41.2760448977707),26.55598833,1056.20692,1,1,1,exact name match,62.85485,
BLMMaster-10994,"Chama, Rio","chama, rio",Rio Chama,4.582508496,17844130,17844130,1.30201E+13,POINT (-106.7288039595817 36.54226066862968),26.55079703,814.9737276,1,0.526315789,1,,46.91456,
{C73AF1EE-1E0B-4204-A00E-CDADF6320787},nan,nan,Bunker Creek,3.491260257,23940845,23940845,1.71003E+13,POINT (-123.7220626829169 42.6602466520002),26.54757779,853.0367327,1,0.133333333,1,,27.80608,
BLMMaster-10461,Douglas Creek,douglas creek,Douglas Creek,1.321696678,5312272,5312272,1.405E+13,POINT (-108.7312970289099 39.88212074926489),26.53375912,50.27248481,1,1,1,exact name match,3.64123,
{6B75EEAB-F50E-49DD-9B9C-CA66BE01B8EF},nan,nan,Fish Creek,6.063070255,23073963,23073963,1.702E+13,POINT (-120.5639006974794 48.24303667477776),26.52016799,1806.384837,1,0,1,,68.62813,
{F015872F-DDE8-46A6-B8C6-D558D391AE1B},nan,nan,,0.94937206,23895004,23895004,1.71003E+13,POINT (-122.6649090084582 43.51618386771027),26.45267749,371.1014973,1,0,1,"no name match, water name and or gnis name not provided",60.77379,
{72E85D84-CC00-4D00-83D3-0A285DA214CA},nan,nan,,2.913983974,24384465,24384465,1.702E+13,POINT (-120.575116667781 48.65263540279714),26.44395475,846.9332697,1,0,1,"no name match, water name and or gnis name not provided",32.34297,
BLMMaster-11970,nan,nan,,1.856783515,3255131,3255131,1.402E+13,POINT (-107.380726629467 37.986426513385),26.43462456,540.2374455,1,0,1,"no name match, water name and or gnis name not provided",69.48114,
{888222BB-A01F-40FC-8B97-323929436C6E},nan,nan,Swamp Creek,3.391324174,24257365,24257365,1.711E+13,POINT (-121.1957755141172 48.46418874202528),26.42034462,268.4501037,1,0.142857143,1,,7.9843,
{BAD0F400-5554-4B0D-B15D-8AF3E193F2C7},nan,nan,,3.264758781,23894996,23894996,1.71003E+13,POINT (-122.5774660961233 43.53194788462498),26.41102662,1539.239178,1,0,1,"no name match, water name and or gnis name not provided",49.2977,
BLMMaster-13882,DIAMOND CREEK,diamond creek,Diamond Creek,4.777901173,23504814,23504814,1.70602E+13,POINT (-113.9094707146145 45.28666836139371),26.3907361,nan,1,1,1,exact name match,11.16323,
BLM13-7009,CLEAR CREEK,clear creek,Clear Creek,0.904390156,17671775,17671775,1.806E+13,POINT (-120.6956959570704 36.37753500637726),26.32589023,697.5000507,1,1,1,exact name match,54.00043,
{539C656B-ED8C-4738-8B58-1168F66396D4},nan,nan,Walupt Creek,3.64205293,23743928,23743928,1.708E+13,POINT (-121.4274931221806 46.42778999007496),26.32260642,129.1838881,1,0.133333333,1,nan,3.32035,
{85A9C39A-1449-4992-BB0C-61108CA3528D},nan,nan,Ginkgo Creek,1.689172873,23923644,23923644,1.71003E+13,POINT (-122.3960867374543 42.83671672144302),26.31015144,264.4952437,1,0.133333333,1,nan,84.61644,
{D90A36CF-6690-41B5-854E-524CF403AB91},nan,nan,West Fork Cow Creek,0.682192612,23901197,23901197,1.71003E+13,POINT (-123.8442412046605 42.81188167363467),26.24638798,90.37486498,1,0,1,nan,14.81194,
{55464A0F-D4E2-43B0-828B-B5225B0824D6},nan,nan,North Fork Smith River,0.30492522,24527572,24527572,1.71003E+13,POINT (-123.8595645683254 43.87299717653853),26.24435523,122.4678289,1,0.08,1,nan,63.41124,
BLM14-9001,Paria River,paria river,Paria River,2.026386416,18266123,18266123,1.407E+13,POINT (-112.0131233083693 37.35515116805328),26.17021082,522.7589169,1,1,1,exact name match,65.89532,
{50BC9829-FAE1-F5DC-ECBA-7DCC25BC5194},nan,nan,South Fork Bull Run River,5.494671897,23737303,23737303,1.708E+13,POINT (-122.0219959236225 45.44489692831155),26.13656729,2447.498232,1,0.071428571,1,,46.36837,
BLMMaster-10514,DOLORES RIVER,dolores river,Dolores River,4.970352519,18369910,18369910,1.403E+13,POINT (-109.2613392935132 38.81661093193569),26.11164293,958.5507119,1,1,1,exact name match,44.71494,
BLM13-8340,nan,nan,,3.17356782,24042971,24042971,1.712E+13,POINT (-119.9343517267348 41.99219389140632),26.0845077,1835.99526,1,0,1,"no name match, water name and or gnis name not provided",47.498,
BLMMaster-16034,RIO HONDO,rio hondo,Rio Hondo,3.02443828,17863350,17863350,1.30201E+13,POINT (-105.704611879739 36.53331007597826),26.06798499,450.8965785,1,1,1,exact name match,15.19778,
{8BC82140-B074-4E94-BDBF-3D0814A16241},nan,nan,,2.965353523,23786717,23786717,1.709E+13,POINT (-122.2096240541571 44.60473245799003),26.04556954,784.6306653,1,0,1,"no name match, water name and or gnis name not provided",68.90466,
BLM13-5155,Spring Creek,spring creek,Spring Creek,2.036699997,12830094,12830094,1.008E+13,POINT (-107.2310400923965 43.92299823963314),26.02675757,680.6492418,1,1,1,exact name match,61.56764,
BLMMaster-13679,SOUTH FORK JOHN DAY RIVER,south fork john day river,South Fork John Day River,2.072869691,23822047,23822047,1.70702E+13,POINT (-119.4948498613078 44.13690131549443),25.98012984,224.1340902,1,1,1,exact name match,11.25672,
{BF7D016B-C1CA-4EE8-B67C-E4E0A9C45FFF},nan,nan,Dead Soldier Creek,4.840386896,23924416,23924416,1.71003E+13,POINT (-122.3848446298963 42.83429359380334),25.97911209,780.2281844,1,0.095238095,1,nan,16.22844,
{A49B24A3-DA63-4AB6-A64F-21F4B7A8DB87},nan,nan,Middle Fork Annie Creek,6.083491809,24092070,24092070,1.80102E+13,POINT (-122.135511048124 42.85595963708209),25.96812336,2107.557677,1,0.153846154,1,,37.49695,
BLMMaster-10217,BLACKS FORK,blacks fork,Blacks Fork,3.358550815,3194190,3194190,1.40401E+13,POINT (-110.1688575647067 41.52754034767796),25.92052534,610.2884389,1,1,1,exact name match,71.68098,
{D40A0823-7213-4B96-12C8-EE607B4BAC7C},nan,nan,Price Creek,2.475334114,8244592,8244592,1.80102E+13,POINT (-123.2273837863933 40.67843150530852),25.91030495,157.6731183,1,0,1,nan,7.37804,
{4C9F6081-6252-13B8-BBEF-9BBC79D9D97F},nan,nan,Flynn Creek,4.064239705,23887124,23887124,1.71002E+13,POINT (-123.8568309653414 44.54690266473807),25.9032345,577.8198009,1,0.285714286,1,nan,85.6689,
{6F1D0849-CE4D-4922-A787-19052219E97C},nan,nan,Squaw Valley Creek,4.391572172,7961193,7961193,1.802E+13,POINT (-122.1254206096232 41.31165525559753),25.85392095,1027.32772,1,0.095238095,1,nan,73.00463,
{C28C6C64-3E07-441F-A62D-CFC0A73D5DFE},nan,nan,Falls Creek,8.738423562,23787167,23787167,1.709E+13,POINT (-122.3728967961019 44.38864024659773),25.84022116,1692.062329,1,0.142857143,1,,21.15491,
{8FA6CE3E-DC61-4478-B1B5-281E1E9D1AC1},nan,nan,,2.034855498,4441260,4441260,1.80102E+13,POINT (-123.5688939873628 41.40003397313804),25.775932,744.9625972,1,0,1,"no name match, water name and or gnis name not provided",73.39717,
BLM13-4130,MUD CREEK,mud creek,Mud Creek,2.975084772,24013761,24013761,1.712E+13,POINT (-118.7651688937779 42.79310519169123),25.74067679,1283.56027,1,1,1,exact name match,51.18815,
UT_MB_Supp1-1200,Green River,green river,Green River,1.3089869,3897911,3897911,1.406E+13,POINT (-110.0756579840521 39.19857235408749),25.72660923,nan,1,1,1,exact name match,59.01065,
BLMMaster-26545,BIG WASH,big wash,Big Wash,6.736160274,10408894,10408894,1.60203E+13,POINT (-114.0360566580077 38.888512115318),25.70973393,1847.167233,1,1,1,exact name match,13.80301,
{3DDB3A34-35C2-4798-A51F-843814DE8F8A},nan,nan,Hackleman Creek,0.960300043,23773769,23773769,1.709E+13,POINT (-122.0923631761192 44.39711987206829),25.68109,281.7427921,1,0.222222222,1,nan,28.48278,
{9B1C5977-970D-3CB8-6837-FD1F01DD9D6D},nan,nan,Emile Creek,2.623078966,23894124,23894124,1.71003E+13,POINT (-122.8285032418102 43.25047090056897),25.65622135,436.9343458,1,0,1,nan,82.99235,
{AB8644F2-5491-4B62-80F4-1F86CD772563},nan,nan,Bluff Creek,3.538659053,2706761,2706761,1.80101E+13,POINT (-123.3870553850557 40.16087119745663),25.5644267,706.7796315,1,0,1,,26.91484,
BLM13-5104,KRAUSE MARSH CREEK,krause marsh creek,Currant Creek,13.12448385,10035346,10035346,1.40401E+13,POINT (-109.3446167629091 41.21345686468316),25.55634246,3099.289427,1,0.516129032,1,,25.03659,
