"","SITE_CD","STRM_NM","MS_CD","UID","DT","MRG_SITE_CD","VST_NMBR","MIDLAT","MIDLONG","PRJCT","PRTCL","ADMIN_ST","PARENT_CD","ADMIN_UNIT_CD","STRTM","TRGTD","STRM_ORDR","STRM_SZ_ORDER","STRM_SZ_BNK","NAMC_BENCHMARK","ECRGN","CLIMATE","BTMLAT","BTMLONG","TRLAT","TRLONG","TOT_RCH_LEN","FLD_STATUS","PCT_OVRHD_CVR","BK_OVRHD_CVR","VEG_CMPLXTY","RPRN_VEG_CNPY_CVR","RPRN_VEG_UNDRSTRY_CVR","RPRN_VEG_GC","NON_NTVE_WDY","NTVE_WDY","NON_NTVE_HRB","NTVE_HRB","SDGE_RSH","INVSVE_INVRT_SP","OBSRVD_INVRT_RCHNSS","EXPCTD_INVRT_RCHNSS","OE_MACROINVRTBRTE","MMI_MACROINVRTBRTE","OE_MMI_MOD_USD","MOD_APPLCBLTY","MACROINVRTBRTE_CNT","TTL_N","PRD_TTL_N","TTL_P","PRD_TTL_P","SPCFC_CNDCTNCE","PRD_SPCFC_CNDCTNCE","pH","INSTNT_TEMP","TRBDTY","PCT_PL","RES_PL_DEP","PL_FREQ","LWD_FREQ","LWD_VL","PCT_FN","PCT_FN6","D16","D84","D50","GMTRC_MN_PRTCLE_DIAM","PL_TL_FN","PL_TL_FN6","BNK_CVR","BNK_CVR_STBLTY","BNK_STBLTY","BNK_CVR_BDRCK","BNK_CVR_CBBLE","BNK_CVR_LWD","BNK_CVR_VEG","BNKFLL_HT","INCSN_HT","FLDPLN_CNNCTVTY","INSTRM_HBTT_CMPLXTY","BNK_AN","THLWG_DEP_CV","THLWG_DEP_MN","PCT_DRY","BNKFLL_WT","WTTD_WT","FLD_WT","ENTRCH","SLPE","SNSTY","BVR_FLW_MD","BVR_SGN","WTR_WTHDRWL","DATECHNGE","CHNGRSN","GlobalID","coords.x1","coords.x2","optional"
"431","SA-SS-14794","COPPER QUEEN CREEK","BLMMaster-14794","302EE11C-3CB0-40B9-A264-B64C6A96B76E","2017/09/07 00:00:00",NA,"1",44.963361,-113.462669,"ID_SA_STANDARD_2016","WADEABLE","ID","IDI00000","IDI04000","Salmon Field Office","Random","1","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.963978,-113.462656,44.962633,-113.462429,150,"Sampled - Full Reach",33.2,40.9,1.38,0,0.17,0.12,0,100,0,100,88,"ABSENT",7,17.061407,0.410283,NA,"ColumbiaRiverBasin_PIBO","Pass",147,429.3,172.7,183.5,24.9,77.9,85,6.83,11.6,NA,NA,NA,NA,26.667,25.924,46.4,47.7,1,98,9,3,NA,NA,92,92,100,0,31,6,52,0.09,0.18,-0.73,NA,156,0.28,0.04,0,1.69,1.18,2.65,2.01,11.12,1,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{F4B09935-8F76-4B8D-8302-9B1EDDBCCA04}",-113.462669,44.9633610000001,TRUE
"432","TA-LS-16610","RED RIVER","BLMMaster-16610","4979CF8F-E15E-4F41-B78B-6D4DF8766BA7","2017/08/02 00:00:00",NA,"1",36.654437,-105.682965,"NM_FMD_STANDARD_2016","WADEABLE","NM","NMF00000","NMF02000","TAOS FIELD OFFICE","Random","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",36.654309,-105.683739,36.655102,-105.682222,170.4,"Sampled - Full Reach",29.1,82.3,0.61,0,0.05,0.05,0,100,32,100,77,NA,NA,NA,NA,NA,NA,NA,NA,496.2,198.2,45.8,37,295.3,91.8,8.04,16.6,8.57,NA,NA,NA,0.587,0.026,6.6,6.6,30,496,100,7,NA,NA,87,87,100,8,37,1,30,0.43,0.5,-0.76,0.38,NA,NA,NA,0,8.73,7.68,11,2.08,3.36,1.05,"NONE","RARE","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{42F7C9E3-9B68-40F5-AF4F-1D30473DFE60}",-105.682965,36.654437,TRUE
"433","WD-TR-008","Indian Creek","WD-TR-008","F5FD0BCA-B108-43C7-BCBF-D87EFD68BDCF","2016/09/13 00:00:00",NA,"1",39.983344,-112.755794,"UT_WD_STANDARD_2016","WADEABLE","UT","UTW00000","UTW01000",NA,"Targeted","2","SS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",39.983703,-112.756264,39.983134,-112.754848,150,"Sampled - Full Reach",88.2,80,0.93,0.01,0.2,0.21,5,100,55,95,73,"ABSENT",7,9.12034741,0.76751462,NA,"UT_DEQ_2015",NA,400,62.3,193.9,13.3,13.9,413.3,366.5,8.21,13.4,NA,0.78,0.09,11.1,0,0,98.4,98.9,1,1,1,1,NA,NA,24,7,21,0,11,0,37,0.08,0.35,-0.43,0.7,NA,NA,NA,NA,2.75,1.9,5.24,1.91,5.74,1.1,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{BA8E8770-1C73-4F7B-93AE-C9D4655FC901}",-112.755794,39.983344,TRUE
"434","W3012","BIRCH CREEK ","UNEQUAL-172","EFA303DB-AABF-4B86-BC05-7AFD3EEBBFEE","2017/07/24 00:00:00",NA,"2",41.505721,-111.302574,"UT_WD_STANDARD_2016","WADEABLE","UT","UTW00000","UTW01000","West Desert","Random","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",41.505852,-111.302119,41.506039,-111.302687,150,"Sampled - Full Reach",13.9,57.2,1.18,0,0.19,0.12,0,100,100,100,100,"ABSENT",4,9.59665895,0.41681173,NA,"UT_DEQ_2015",NA,400,264.1,206.8,33.5,22.5,407.4,348.7,7.6,14.7,NA,40.25,0.4,46.7,0,0,7,7.9,10,43,25,4,NA,NA,0,0,71,0,1,0,16,0.19,0.33,-0.61,0.35,NA,0.65,0.18,0,3.21,2,4.31,1.19,0.79,2.9,"NONE","ABSENT","PRESENT","2018/03/15 00:00:00","initial import into AquADat","{F00BA07F-3BDF-40BD-83B7-3AB972FF831B}",-111.302574,41.5057210000001,TRUE
"435","NC-LS-9156","Walker River","BLM14-9156","9444276394","2015/08/23 00:00:00",NA,"1",38.890602,-118.780269,"NV","WADEABLE","NV","NVC00000","NVC01000","Carson City District","Random","3","LS","LargeWadeable","SouthernXericBasin_LargeWadeable","SouthernXericBasin","Xeric",38.889092,-118.779737,38.892179,-118.780246,360,"Sampled - Full Reach",0,32.1,0.74,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,12.21215892,"NV_MMI","Pass",300,3195,246.2,1845.3,38.5,1016,263.1,7.17,14.9,NA,0,NA,0,0,0,100,100,1,1,1,1,NA,NA,36,36,95,NA,NA,NA,NA,0.21,2.44,0.37,0.08,137,0.14,0.17,0,22.79,8.37,NA,NA,0.14,1.04,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{E16C006B-CF65-4E2D-B631-58CBDE664EBE}",-118.780269,38.8906020000001,TRUE
"436","KR-SS-10233","Stink Creek","BLMMaster-10233","5C0B5C9E-CF6D-4013-94C9-C35846AED78A","2016/08/05 00:00:00",NA,"1",40.996291,-105.901171,"CO_NW_STANDARD_2016","WADEABLE","CO","CON00000","CON02000","KREMMLING FIELD OFFICE","Random","2","SS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",40.996531,-105.900738,40.995791,-105.901645,150,"Sampled - Full Reach",23.3,58.3,1.31,0,0.47,0.13,0,100,91,100,100,"ABSENT",NA,NA,NA,42.6,"CO_EDAS-Biotype1",NA,304,NA,257.3,NA,17.1,1375,346.4,7.84,14.5,NA,0,NA,0,0,0,57.6,59.2,1,19,2,2,NA,NA,67,52,52,0,0,0,57,0.19,3.14,0.48,0.1,NA,0.33,0.11,0,2.38,0.98,6.42,2.7,1.66,1.34,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{5160A0DD-7E43-47D8-A0FD-1DEDED794DA0}",-105.901171,40.996291,TRUE
"437","GL-LS-1026","Unamed","GAFO-1026","751EF5F5-E844-4AD1-8043-DF804FD1540E","2016/07/19 00:00:00",NA,"1",63.407931,-146.959073,"AK_GL_STANDARD_2016","WADEABLE","AK","AKA00000","AKA02000","Glennallen Field Office","Random","3",NA,"SmallWadeable",NA,"Alaska Range",NA,63.407299,-146.959854,63.408528,-146.958337,164.52,"Sampled - Full Reach",0,16.6,0.8,0,0.83,0.04,0,91,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,6.72,12.46,0,NA,NA,NA,0,0,0,0,56,705,300,11,NA,NA,90,90,100,0,44,0,46,0.21,0.67,-0.25,0.91,NA,0.29,0.38,0,8.94,7.9,NA,NA,8.18,1.05,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{2D540F06-C69C-4AA9-B729-3E6F3185B97B}",-146.959073,63.4079310000001,TRUE
"438","PR-LS-16303","INDIAN CREEK","BLMMaster-16303","E8A88DBE-3296-4ED9-88E8-AC00B7A967D5","2017/08/27 00:00:00",NA,"1",44.369009,-118.738823,"OR_PR_PERENNIAL_2016","WADEABLE","OR","ORP00000","ORP04000","PRINEVILLE DISTRICT OFFICE","Random","3","LS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.368917,-118.738797,44.36858,-118.739305,150,"Sampled - Partial Reach",84.6,98.5,2.08,0.21,0.16,0.26,0,100,50,100,17,NA,NA,NA,NA,NA,NA,NA,NA,108.3,86.7,30.6,26.8,205.7,88.1,8.68,14.9,NA,0,NA,0,17.333,0.989,5.5,10,14,4097,110,9,NA,NA,79,58,58,6,47,4,9,0.51,0.79,-0.41,NA,115,NA,NA,0,5.72,4.34,15.3,3,3.16,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{55F1D6EA-89A7-4FAC-A5B6-45D0ECAFF038}",-118.738823,44.3690090000001,TRUE
"439","PR-RV-10124","Muddy Creek","BLMMaster-10124","C90159C5-5354-4C08-9418-14A7BEA8A7CC","2016/08/04 00:00:00",NA,"1",38.572696,-110.967624,"UT_GR_STANDARD_2016","WADEABLE","UT","UTG00000","UTG02000","PRICE FIELD OFFICE","Random","5","RV","LargeWadeable","EasternXericBasin_LargeWadeable","EasternXericBasin","Xeric",38.573278,-110.965723,38.574604,-110.967144,389.36,"Sampled - Interrupted Flow",8,49.5,0.86,0.03,0.23,0.24,82,100,41,91,45,"ABSENT",1,5.54530778,0.18033264,NA,"UT_DEQ_2015",NA,108,177.4,249,11.2,19.6,2955,544.8,7.54,20,NA,NA,NA,NA,0.514,0.022,65.2,68.4,1,36,1,2,NA,NA,50,50,100,10,1,0,36,0.82,1.17,-0.34,0.32,139,NA,0.07,53,22.64,1.2,NA,NA,0.2,2.02,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{31310C6D-0306-47A8-BC42-EA18F3FF8072}",-110.967624,38.5726960000001,TRUE
"440","FR-TR-1321","LA JARA CREEK","FR-TR-1321","8E9CB42A-C6E7-4BB7-816B-5E1C00A9D58C","2017/07/20 00:00:00",NA,"1",37.271822,-106.136654,"CO_FR_STANDARD_2016","WADEABLE","CO","COF00000","COF03000",NA,"Targeted","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",37.271938,-106.135718,37.271336,-106.137452,150,"Sampled - Full Reach",0.8,47.9,1.74,0,0.78,0.56,0,100,45,100,100,NA,NA,NA,NA,NA,NA,NA,NA,549.1,181.3,153.4,34,132.5,102.8,7.65,19.4,NA,42.93,0.53,26.7,0.606,0.026,39.5,41,1,56,14,3,NA,NA,41,41,90,0,1,0,39,0.3,0.46,-0.59,0.36,139,NA,NA,0,6,4.7,9.2,1.57,1.05,NA,"MINOR","COMMON","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{ABA769CE-C436-4324-AE46-6FF5EF600805}",-106.136654,37.271822,TRUE
"441","NW-SS-9261",NA,"BLM14-9261","4544685410","2014/07/31 00:00:00",NA,"1",40.809885,-117.649728,"NV","WADEABLE","NV","NVW00000","NVW01000","Winnemuccca District","Random","1","SS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",40.809705,-117.650552,40.810374,-117.649322,150,"Sampled - Interrupted Flow",36.8,58.8,0.64,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,58.92454235,"NV_MMI","Pass",300,351,250.2,65,17.1,604,235.9,8.37,24.5,NA,NA,NA,NA,0,0,33.7,37.9,1,73,14,3,NA,NA,48,48,100,NA,NA,NA,NA,0.34,1.8,0.19,0.22,142,NA,NA,0.4,1.1,0.49,NA,NA,11.84,1.18,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{54D55241-AFD0-47D8-981E-C08DEDC2F037}",-117.649728,40.8098850000001,TRUE
"442","SA-SS-10442","Zeph Creek","BLMMaster-10442","6BE3264C-937C-48BD-9719-09716EB379E1","2016/06/12 00:00:00",NA,"1",44.79755,-113.59964,"ID_SA_STANDARD_2016","WADEABLE","ID","IDI00000","IDI04000","Salmon Field Office","Random","2","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.79811,-113.59998,44.7971,-113.59995,150,"Sampled - Full Reach",32.2,42.8,1.53,0.01,0.18,0.25,0,100,77,100,100,"ABSENT",8,14.034996,0.570004,NA,"ColumbiaRiverBasin_PIBO","Pass",300,289.8,161.4,86.8,36.8,335,138.6,8.38,13.8,NA,6.07,0.16,20,0,0,30.6,31.9,1,160,26,4,23,36,100,90,90,0,3,0,68,0.08,0.26,-0.55,NA,116,NA,NA,0,2.44,1.61,6.97,2.86,1.65,1.34,"NONE","ABSENT","PRESENT","2018/11/12 00:00:00","typo for model applicability","{78AB8137-218C-4B74-8149-2906B857B6BA}",-113.59964,44.7975500000001,TRUE
"443","GN-LS-10114","Cebolla Creek","BLMMaster-10114","5932BE8D-DF9A-4145-A924-E51E39895BE1","2016/07/12 00:00:00",NA,"1",38.186426,-107.055429,"CO_SW_STANDARD_2016","WADEABLE","CO","COS00000","COS06000","GUNNISON FIELD OFFICE","Random","4","LS","LargeWadeable","SouthernRockies_LargeWadeable","SouthernRockies","Mountains",38.187439,-107.055927,38.185205,-107.054625,272.88,"Sampled - Full Reach",23.5,70.9,1.22,0,0.05,0.12,0,100,5,100,80,"ABSENT",NA,NA,NA,61.4,"CO_EDAS-Biotype1",NA,323,208,132.4,59.5,51.9,125.2,88.4,8.3,14.2,NA,0,NA,0,5.863,4.98,8.3,8.3,34,259,88,7,NA,NA,93,90,95,0,13,0,60,0.23,0.76,-0.2,0.28,NA,0.18,0.51,0,13.88,12.96,NA,NA,1.17,1,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{7EE1C1AE-CAA3-4662-89EA-27EC17333ED5}",-107.055429,38.186426,TRUE
"444","XN-LS-4018",NA,"BLM13-4018","5595534247","2015/06/29 00:00:00",NA,"1",42.050205,-115.105207,"WRSA","WADEABLE","ID","IDT00000","IDT01000","XE_NORTH","Random","3","LS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",42.050646,-115.105785,42.049752,-115.104729,150,"Sampled - Full Reach",82.5,92.8,1.14,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",7,14.511897,0.482363,NA,"ColumbiaRiverBasin_PIBO","Pass",300,323.6,151.4,43.6,26.7,60.6,78.6,6.99,15,NA,13.13,0.17,26.7,0,0,9.6,12,11,134,53,5,NA,NA,39,39,82,NA,NA,NA,NA,0.18,0.47,-0.41,0.31,147,0.29,0.21,0,4.39,3.46,NA,NA,2.06,1.13,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{E05CD56E-0C0F-4EC0-B5A3-6E342F4DF82F}",-115.105207,42.0502050000001,TRUE
"445","XS-SS-6112","Unnamed","BLM13-6112","8638684315","2014/06/09 00:00:00",NA,"1",40.2529,-115.032,"WRSA","WADEABLE","NV","NVE00000","NVE03000","XE_SOUTH","Random","4","SS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",40.25342,-115.03215,40.25231,-115.03171,150,"Sampled - Full Reach",9.2,21.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,45.4307607,"NV_MMI","Pass",300,206,167.5,21.4,33.9,372.34,405.5,8.42,12.1,NA,0,NA,0,0,0,91,91,1,1,1,1,NA,NA,100,100,100,NA,NA,NA,NA,0.27,0.5,-0.49,0.11,99,0.52,0.36,0,4.68,0.87,NA,NA,NA,1.16,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{D0EEE343-D3EC-45D9-9F84-8F17612F68E8}",-115.032,40.2529000000001,TRUE
"446","AS-SS2-9010",NA,"AK14-9010","5772486749","2014/07/24 00:00:00",NA,"1",65.52195,-145.947197,"AKEFO","WADEABLE","AK","AKF00000","AKF02000","Steese and White Mtns","Random","2",NA,"SmallWadeable",NA,"Interior Highlands",NA,65.521952,-145.948122,65.522257,-145.945578,170,"Sampled - Full Reach",11.4,51.1,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.4,NA,7.45,5.9,0.36,NA,NA,NA,4.118,0.975,1,1,37,153,78,7,NA,NA,37,37,74,NA,NA,NA,NA,0.5,1.3,-0.04,0.7,NA,0.57,0.37,0,8.82,4.63,NA,NA,1.64,1.39,"NONE","ABSENT",NA,"2018/03/29 00:00:00","stream size order categories for AK and the lower 48 are determined differently so this data was removed so it is not misleading","{93CBF9DE-6EDE-42F9-A26F-17F38720B444}",-145.947197,65.5219500000001,TRUE
"447","AR-SS-8006","JIM CREEK","BLM13-8006","12366","2013/06/11 00:00:00",NA,"1",41.3871,-120.3536,"NorCal","WADEABLE","CA","CAN00000","CAN02000","Alturas","Random","2","SS","SmallWadeable","PacificNorthwestXericCalifornia_SmallWadeable","PacificNorthwest","Mountains",41.3877,-120.3542,41.3865,-120.3533,150,"Sampled - Interrupted Flow",64,68.5,0.82,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",NA,NA,NA,17.96690754,"NV_MMI","Pass",158,231.4,203.6,13,38.4,81.2,119.7,8.06,24.2,NA,NA,NA,NA,4,7.329,6.7,NA,NA,NA,NA,NA,NA,NA,93,90,90,NA,NA,NA,NA,0.17,0.36,-0.54,0.07,NA,NA,0.04,50,2.39,0.87,NA,NA,3.78,NA,"NONE","ABSENT",NA,"2018/11/12 00:00:00","typo for model applicability","{37084A67-D653-485F-8523-318883B25E0F}",-120.3536,41.3871,TRUE
"448","RA-TR-1078","MUDDY CREEK","RA-TR-1078","19F29168-3051-4BB4-A161-F3D2EA7BD816","2017/06/13 00:00:00",NA,"1",41.423658,-107.771567,"WY_RA_STANDARD_2016","WADEABLE","WY","WYD00000","WYD03000",NA,"Targeted","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",41.423197,-107.770994,41.423814,-107.770977,150,"Sampled - Full Reach",0,36.4,0.88,0,0.05,0.03,0,100,100,100,100,"ABSENT",NA,NA,NA,NA,NA,NA,NA,436.7,332.6,107.1,25.3,605,560.7,8.43,10.5,NA,12.2,0.32,13.3,0,0,65.2,66.7,1,41,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.74,-0.34,NA,NA,0.4,0.37,0,4.41,3.39,5.85,1.6,0.39,2.19,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{F5806BEA-09ED-45AA-9AC3-64B988E14491}",-107.771567,41.423658,TRUE
"449","CY-SS-1026","Unamed","CYFO-1026","5F2D8233-4EAD-4358-AF83-BE6F411EC28C","2016/07/05 00:00:00",NA,"1",68.018811,-149.705934,"AK_CY_UTILITYCORRIDOR_2016","WADEABLE","AK","AKF00000","AKF03000","CY-UtilityCorridor","Random","1",NA,"SmallWadeable",NA,"Brooks Range",NA,NA,NA,NA,NA,150,"Sampled - Full Reach",58.7,94.7,0.9,0,0.41,0.34,0,100,0,100,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533,NA,8.16,5.1,0.43,NA,NA,NA,0.667,0.029,12.4,14.7,9,162,40,5,NA,NA,52,52,100,4,10,0,39,0.76,1.05,-0.41,0.88,NA,0.37,0.1,0,3.93,1.55,NA,NA,13.81,NA,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{68532860-D1CE-4526-8ED2-D9684F8758B5}",-149.705934,68.018811,TRUE
"450","PR-SS-10143","West Birch Creek","BLMMaster-10143","E9EF6AFD-F2C5-4E8D-901C-BEAD33E61127","2016/08/24 00:00:00",NA,"1",44.432481,-119.753374,"OR_PR_PERENNIAL_2016","WADEABLE","OR","ORP00000","ORP04000","PRINEVILLE DISTRICT OFFICE","Random","1","SS","SmallWadeable","NorthernRockies_SmallWadeable","NorthernRockies","Mountains",44.432978,-119.752786,44.431567,-119.753249,150,"Sampled - Full Reach",90.7,95.6,1,0,0.22,0.22,0,100,0,95,5,"ABSENT",12,13.458519,0.891629,NA,"OR_WesternCordillera_ColumbiaPlateau","Pass",300,37.9,133.1,28.5,22.8,210.3,92.2,7.5,11,NA,1.38,0.16,6.7,14,5.25,21.3,28.1,2,110,39,4,49,51,61,59,95,0,15,4,39,0.22,0.37,-0.6,NA,135,0.47,0.07,0,2.98,1.85,3.26,1.09,9.81,NA,"NONE","ABSENT","ABSENT","2018/11/12 00:00:00","typo for model applicability","{AFCD25F2-B093-404D-898D-D3610AB5A8B0}",-119.753374,44.4324810000001,TRUE
"451","XS-LS-6016",NA,"BLM13-6016","8554840102","2015/06/10 00:00:00",NA,"1",40.615405,-112.768981,"WRSA","WADEABLE","UT","UTW00000","UTW01000","XE_SOUTH","Random","4","LS","SmallWadeable","SouthernXericBasin_SmallWadeable","SouthernXericBasin","Xeric",40.616465,-112.76871,40.615298,-112.768147,150,"Sampled - Interrupted Flow",0.8,6.2,0.54,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",1,6.61279084,0.15122208,NA,"UT_DEQ_2015",NA,400,1285.3,220,83.1,17.9,NA,447.7,8.2,24.8,NA,NA,NA,NA,0,0,100,100,1,1,1,1,NA,NA,90,90,100,NA,NA,NA,NA,0.13,0.19,-0.8,0.09,152,NA,0.07,20.7,1.18,0.56,NA,NA,0.34,1.09,"NONE","ABSENT",NA,"2018/11/08 00:00:00","remove conductivity because too low","{8C2A89DA-53FE-4592-9360-2564078C6622}",-112.768981,40.6154050000001,TRUE
"452","BS-LS-1046",NA,"AK_AN_BSWI-1046","E88D0B49-894C-4B6C-B596-109BB97D3490","2017/08/27 00:00:00",NA,"1",62.410378,-154.417926,"AK_AN_BSWI_2017","WADEABLE","AK","AKA00000","AKA01000","BSWI","Random","2",NA,"SmallWadeable",NA,"Interior Forested Lowlands and Uplands",NA,62.410716,-154.418995,62.409768,-154.41709,150,"Sampled - Full Reach",43.3,80.2,1.82,0,0.1,0.05,0,100,0,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,6.81,4.9,6.52,0,NA,0,0,0,100,100,1,1,1,1,NA,NA,90,90,100,0,0,0,71,0.15,0.29,-0.61,0.52,NA,NA,NA,NA,1.82,1.03,5.65,3,1.33,1.04,"NONE","RARE","ABSENT","2018/02/16 00:00:00","initial import into AquADat","{AAE2B5B5-2584-4C73-A659-FB9AE6E38145}",-154.417926,62.410378,TRUE
"453","PS-LS-11929","COTTONWOOD CREEK","BLMMaster-11929","E08B43EE-B423-464B-A9C0-BA0A4551CE01","2017/08/21 00:00:00",NA,"1",42.745827,-110.070262,"WY_HD_STANDARD_2017","WADEABLE","WY","WYD00000","WYD01000","Pinedale Field Office Yes-GRSG","Random","4","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",42.745569,-110.069767,42.745679,-110.070286,150,"Sampled - Partial Reach",0,78.2,1.35,0,0.35,0.11,0,100,71,100,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6,421,162.3,8.57,15,3,97.33,0.54,33.3,0,0,15.4,17.7,5,42,21,3,NA,NA,68,64,73,0,0,0,56,0.24,0.35,-0.66,0.33,NA,NA,NA,0,9.11,8.81,22.65,2.26,0.27,NA,"NONE","ABSENT","ABSENT","2018/03/15 00:00:00","initial import into AquADat","{B3A0672E-21D1-416A-8BA1-96D47BAA456B}",-110.070262,42.7458270000001,TRUE
"454","XE-LS-5023",NA,"BLM13-5023","2729997734","2015/08/22 00:00:00",NA,"1",39.251892,-109.473856,"WRSA","WADEABLE","UT","UTY00000","UTY01000","XE_EPLAT","Random","3","LS","SmallWadeable","EasternXericBasin_SmallWadeable","EasternXericBasin","Xeric",39.251516,-109.47318,39.252351,-109.474453,150,"Sampled - Full Reach",32.5,63.1,0.41,NA,NA,NA,NA,NA,NA,NA,NA,"ABSENT",6,6.26515463,0.95767788,NA,"UT_DEQ_2015",NA,400,1883,313.7,224.7,18.3,943,359.5,8.2,18.8,NA,2.2,0.08,26.7,0,0,17.2,26.8,1,30,11,3,NA,NA,43,40,48,NA,NA,NA,NA,0.41,3.19,0.46,0.06,141,0.28,0.05,0,1.68,0.55,NA,NA,2.67,1.04,"NONE","ABSENT",NA,"2017/07/11 00:00:00","Initial import into Aquadat","{2984E02E-BDBD-46CF-9F73-046D7E271BAF}",-109.473856,39.2518920000001,TRUE
"455","TF-LS-10152","Cedar Creek","BLMMaster-10152","5EE9462C-3DFB-46BB-A49A-A57718BC0BA2","2016/07/19 00:00:00",NA,"1",42.232717,-114.878357,"ID_STATE_STANDARD_2016","WADEABLE","ID","IDT00000","IDT01000","Idaho","Random","4","LS","SmallWadeable","NorthernXericBasin_SmallWadeable","NorthernXericBasin","Xeric",42.233116,-114.877499,42.231962,-114.878539,170.84,"Sampled - Full Reach",0,30.8,1.55,0,0.05,0.04,0,100,100,100,100,"ABSENT",5,19.98667,0.250167,NA,"ColumbiaRiverBasin_PIBO","Fail",300,679.3,197.6,172.1,27.8,94.8,154.3,7.71,15.6,NA,NA,NA,NA,0,0,4.8,4.8,46,255,102,7,NA,NA,80,80,100,0,24,0,46,0.11,0.46,-0.35,NA,121,0.14,0.45,0,8.93,7.83,NA,NA,1.71,1.11,"NONE","ABSENT","ABSENT","2018/03/29 00:00:00","50% covered banks were changed to be included as covered as specified by the MIM protocol; this increased the percent covered banks at most 2016 sites ","{9189680B-8E51-4497-8DE4-A056EA976423}",-114.878357,42.232717,TRUE
