,index,ReachID,SiteID,Year,Date,BRLat,BRLong,BFWidth,Grad,RchLen,BF_WDRatio,BF_Height,RPD ,PctPool,Sin ,PctDry,BankAngle,D50,PoolTailFines2,PctFines2,PctFines6,LWD_Freq,LWD_Vol,Program,nvcs_ecosystem,nvcs_group,nvcs_macrogroup,nvcs_division,nvcs_formation,nvcs_subclass,nvcs_class,nvcs_date_checked
2235,2235,2231,1807,2006.0,,46.352509000000005,-115.75503700000002,5.64,0.265,196.4,10.68,,0.63,87.68,1.228,,102.0,0.002,77.73,,,341.14,63.731,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:21.003240
2236,2236,6821,2249,2012.0,,48.278087,-116.939388,2.23,1.506,160.7,4.61,,0.26,65.71,1.228,,81.0,0.002,67.12,,,280.02,33.498000000000005,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:21:21.530409
2237,2237,3836,2310,2007.0,,45.131174,-110.96418899999999,4.86,2.035,171.5,16.62,,0.2,40.82,1.228,,100.0,0.038,5.37,,,52.48,11.716,PIBO,Inter-Mountain Basins Montane Sagebrush Steppe,Intermountain Mountain Big Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:21:22.090823
2238,2238,3780,106,2007.0,,48.624081,-115.962979,5.8,1.139,165.0,14.59,,0.23,62.42,1.227,,95.0,0.038,29.26,,,915.15,312.464,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:18:57.354572
2239,2239,3644,233,2007.0,,46.421618,-112.48756499999999,6.9,1.129,181.6,19.85,,0.27,22.25,1.227,,97.0,0.05,2.44,,,137.67,43.027,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:15:34.406677
2240,2240,3815,335,2007.0,,45.967617,-116.45286000000002,3.18,7.007999999999999,121.0,19.59,,0.21,41.4,1.227,,112.0,,,,,,,PIBO,Columbia Basin Foothill and Canyon Dry Grassland,Intermountain Semi-Desert Grassland,Great Basin-Intermountain Dry Shrubland & Grassland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:15:15.511564
2241,2241,1648,1176,2003.0,,42.601000000000006,-118.708598,2.24,0.642,176.1,12.3,,0.3,86.88,1.227,,97.0,0.004,35.61,,,0.0,0.0,PIBO,Columbia Plateau Western Juniper Woodland and Savanna,Columbia Plateau Western Juniper Open Woodland,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,Western North American Cool Temperate Woodland & Scrub,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:22.664685
2242,2242,2016,1461,2005.0,,43.804035,-119.045892,1.7,1.23,165.8,10.43,,0.13,49.4,1.227,,120.0,0.002,88.56,,,138.72,43.416000000000004,PIBO,Inter-Mountain Basins Montane Sagebrush Steppe,Intermountain Mountain Big Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:16:20.778435
2243,2243,2426,1882,2006.0,,45.382114,-118.278676,7.67,1.62,180.3,20.13,,0.23,35.83,1.227,,126.0,0.033,4.67,,,393.79,212.942,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:23.370905
2244,2244,6299,1929,2011.0,,44.826857000000004,-111.199223,3.78,2.667,171.7,13.37,,0.28,29.94,1.227,,111.0,0.038,18.41,,,331.97,119.81299999999999,PIBO,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:23.887627
2245,2245,6798,2217,2012.0,,45.299033,-117.30752199999999,10.29,1.683,230.6,15.15,,0.25,18.08,1.227,,120.0,0.06,9.5,,,351.26,42.068000000000005,PIBO,Rocky Mountain Subalpine Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:19:25.509983
2246,2246,3942,2240,2007.0,,45.058352,-118.300417,7.18,0.5770000000000001,173.2,17.38,,0.25,47.17,1.227,,115.0,0.046,37.26,,,144.34,24.426,PIBO,Rocky Mountain Subalpine Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:24.419916
2247,2247,4016,2288,2007.0,,44.482315,-113.585753,7.98,1.635,176.8,23.91,,0.45,28.39,1.227,,110.0,0.07200000000000001,3.11,,,118.78,36.736999999999995,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:24.957734
2248,2248,2124,49,2006.0,,48.978621999999994,-118.16391100000001,4.0,2.406,166.7,20.87,,0.28,40.97,1.226,,110.0,0.03,14.0,,,497.9,198.555,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:16:16.253035
2249,2249,5672,135,2010.0,,48.51643,-115.32347299999999,4.26,0.7070000000000001,150.0,14.77,,0.37,57.67,1.226,,94.0,0.019,21.48,,,453.33,73.517,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:15:47.330770
2250,2250,1364,942,2003.0,,44.671688,-118.391574,5.26,1.089,179.0,36.4,,0.27,74.13,1.226,,112.0,0.044000000000000004,7.67,,,33.52,4.502,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:16:20.249410
2251,2251,5253,1167,2009.0,,42.287733,-113.63096200000001,3.36,8.892999999999999,126.5,11.82,,0.21,6.88,1.226,,96.0,0.039,,,,,,PIBO,Inter-Mountain Basins Montane Sagebrush Steppe,Intermountain Mountain Big Sagebrush Steppe & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:20:41.667850
2252,2252,5575,1456,2010.0,,45.259802,-118.893123,3.04,2.342,187.0,15.18,,0.19,32.62,1.226,,137.0,0.002,74.34,,,278.07,31.544,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:25.452757
2253,2253,2067,1502,2005.0,,41.951515,-113.32638999999999,4.63,5.0,166.8,24.33,,0.24,52.58,1.226,,98.0,0.052000000000000005,15.72,,,113.91,7.28,PIBO,Great Basin Pinyon-Juniper Woodland,Great Basin Pinyon - Juniper Woodland,Intermountain Singleleaf Pinyon - Utah Juniper - Western Juniper Woodland,Western North American Cool Temperate Woodland & Scrub,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:26.072106
2254,2254,2279,1835,2006.0,,45.381443,-115.151677,2.71,8.402000000000001,164.0,9.08,,0.24,26.04,1.226,,86.0,0.061,15.92,,,286.59,33.821999999999996,PIBO,Rocky Mountain Lodgepole Pine Forest,Rocky Mountain Lodgepole Pine Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:26.623295
2255,2255,5749,2963,2010.0,,42.009458,-115.480593,7.16,1.34,127.6,31.14,,0.12,22.57,1.226,,152.0,,,,,0.0,0.0,PIBO,Columbia Plateau Low Sagebrush Steppe,Intermountain Low & Black Sagebrush Steppe & Shubland,Great Basin-Intermountain Dwarf Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:21:27.144005
2256,2256,7096,3336,2012.0,,47.625061111099996,-113.812288889,9.46,1.2109999999999999,220.5,12.26,,0.65,90.52,1.226,,76.0,0.027999999999999997,1.78,,,1061.22,310.82099999999997,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:27.958933
2257,2257,2114,40,2006.0,,48.678218,-118.90508700000001,4.63,1.1079999999999999,193.2,16.21,,0.28,63.04,1.225,,126.0,0.009000000000000001,33.7,,,160.46,63.03,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:13:04.407060
2258,2258,7285,68,2013.0,,48.659299,-117.341146,3.77,0.7040000000000001,154.9,11.84,,0.0,0.0,1.225,,141.0,0.002,,,,296.97,45.782,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:20:23.989195
2259,2259,4797,89,2009.0,,47.910282,-116.23064099999999,4.34,2.1069999999999998,177.0,13.87,,0.22,51.81,1.225,,103.0,0.03,8.53,,,152.54,16.726,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:15:41.630789
2260,2260,427,353,2001.0,,46.994995,-116.284925,1.07,0.816,83.3,3.15,,0.28,62.18,1.225,,86.0,0.004,,,,84.03,21.714000000000002,PIBO,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:28.472654
2261,2261,6634,852,2012.0,,44.94443,-117.10838899999999,8.56,2.036,189.1,21.62,,0.52,14.54,1.225,,142.0,0.04,0.0,,,132.21,19.097,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:28.995369
2262,2262,6661,1006,2012.0,,44.812374,-118.68306899999999,12.98,0.731,169.6,31.26,,0.61,47.58,1.225,,128.0,0.025,15.11,,,831.37,387.32300000000004,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:13:30.492549
2263,2263,1485,1034,2003.0,,44.308609999999994,-119.17666299999999,3.95,2.128,125.0,,,,,1.225,,116.0,,,,,,,PIBO,Northern Rocky Mountain Western Larch Savanna,Central Rocky Mountain Mesic Grand Fir - Douglas-fir Forest,Central Rocky Mountain Mesic Lower Montane Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:15:38.716674
2264,2264,7682,1181,2013.0,,42.18993,-118.023321,2.39,2.852,178.8,11.96,,0.0,0.0,1.225,,149.0,0.003,,,,0.0,0.0,PIBO,Rocky Mountain Alpine-Montane Wet Meadow,Vancouverian & Rocky Mountain Montane Wet Meadow & Marsh,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:21:29.527295
2265,2265,3722,2129,2007.0,,41.854597999999996,-115.76318300000001,2.39,0.632,125.0,14.08,,0.32,59.84,1.225,,122.0,,,,,,,PIBO,Great Basin Foothill and Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:17:48.816884
2266,2266,7268,19,2013.0,,48.86052,-119.846971,7.78,0.54,183.3,11.49,,0.58,54.17,1.224,,86.0,0.008,30.46,,,676.49,164.593,PIBO,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:30.052513
2267,2267,2206,302,2006.0,,46.928352000000004,-114.82518300000001,9.37,1.524,274.2,41.9,,0.32,29.43,1.224,,131.0,0.087,0.22,,,251.64,118.374,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:10:21.810943
2268,2268,6603,573,2012.0,,43.691684,-114.781672,5.87,2.0269999999999997,164.3,17.25,,0.47,13.09,1.224,,135.0,0.046,2.0,,,146.07,24.035999999999998,PIBO,Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Riparian Forest,Rocky Mountain-Great Basin Montane Flooded & Swamp Forest,Temperate Flooded & Swamp Forest,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:19:35.722870
2269,2269,3871,2163,2007.0,,46.819051,-114.616717,4.06,1.349,164.6,14.22,,0.21,35.12,1.224,,119.0,0.0325,2.48,,,85.05,28.927,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:21:30.658824
2270,2270,6538,160,2012.0,,48.281406,-114.763479,5.36,0.7909999999999999,164.4,11.68,,0.37,69.1,1.2229999999999999,,93.0,0.0615,4.95,,,468.37,278.721,PIBO,Northern Rocky Mountain Lower Montane Riparian Woodland and Shrubland,Rocky Mountain & Great Basin Lowland & Foothill Riparian Shrubland,"Western North American Montane-Subalpine Marsh, Wet Meadow & Shrubland","Western North American Freshwater-Marsh, Wet Meadow & Shrubland","Temperate to Polar Freshwater Marsh, Wet Meadow & Shrubland",Shrub & Herb Wetland,Shrub & Herb Vegetation,2019-09-04T18:16:53.929264
2271,2271,895,648,2003.0,,44.577133,-114.259708,4.74,2.9810000000000003,170.1,25.85,,0.14,16.99,1.2229999999999999,,144.0,0.012,45.2,,,105.82,10.565,PIBO,Inter-Mountain Basins Big Sagebrush Steppe,Intermountain Dry Tall Sagebrush Stepp & Shrubland,Great Basin-Intermountain Tall Sagebrush Steppe & Shrubland,Western North American Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Cool Semi-Desert Scrub & Grassland,Desert & Semi-Desert,2019-09-04T18:21:31.180481
2272,2272,3675,840,2007.0,,44.54589,-116.13193600000001,1.48,4.583,84.0,11.13,,0.13,31.43,1.2229999999999999,,99.0,0.0305,48.24,,,0.0,0.0,PIBO,Cultivated Cropland,Row & Close Grain Crop Cultural Formation,Herbaceous Agricultural Vegetation,Herbaceous Agricultural Vegetation,Row & Close Grain Crop Cultural Formation,Herbaceous Agricultural Vegetation,Agricultural & Developed Vegetation,2019-09-04T18:17:23.989097
2273,2273,6194,907,2011.0,,45.424898999999996,-118.15780900000001,15.88,1.874,224.6,41.67,,0.88,9.88,1.2229999999999999,,133.0,0.0735,0.0,,,391.81,202.762,PIBO,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Central Rocky Mountain Douglas-fir - Pine Forest,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:20:17.115424
2274,2274,3945,916,2007.0,,45.134941999999995,-118.19374199999999,9.28,0.861,239.3,31.44,,0.0,0.0,1.2229999999999999,,123.0,0.071,,,,33.43,23.06,PIBO,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Rocky Mountain Subalpine Dry-Mesic Spruce - Fir Forest & Woodland,Rocky Mountain Subalpine-High Montane Conifer Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:31.683852
2275,2275,7484,940,2013.0,,44.40418,-118.299543,3.68,3.095,164.8,9.47,,0.13,27.12,1.2229999999999999,,104.0,0.02,7.27,,,297.33,24.795,PIBO,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,Central Rocky Mountain Ponderosa Pine Open Woodland,Central Rocky Mountain Dry Lower Montane-Foothill Forest,Rocky Mountain Cool Temperate Forest & Woodland,Cool Temperate Forest & Woodland,Temperate & Boreal Forest & Woodland,Forest & Woodland,2019-09-04T18:21:32.221676
