SiteID,RchID,Stream,Yr,Project,Type,PanelYr,HUC6,SiteName,Group,Order,Region,Forest,District,State,Lat,Long,FedPct,Mgmt,StrmFlow,Area,Elev,AvgPrecip,TotalIndex,Cond,Bf,RchLen,Grad,Sin,PoolDp,PoolFrq,PoolPct,WDTrans,WDWetTrans,D50,PTFines2,PTFines6,Stab,VegStab,BankAngle,UnCutPct,LWFrq,LWVol
917,1326,Grande Ronde,2002,CRB,I,2,1.71E+11,142-14-I,142,14,R6,Wallowa-Whitman,La Grande,OR,44.991695,-118.269709,100,Managed,,9.87,1897.8,0.925,35.26954732,30,4.3,128.5,0.623,1.592,0.31,70.04,42.33,11.02,53.98,0.004,,97.2,97.56,82.93,65,74.29,1175.1,215.338
989,5053,Little Emigrant,2009,CRB,K,4,1.71E+11,150-14-K,150,14,R6,Malheur,Emigrant Creek,OR,43.808414,-119.436336,100,Managed,Flow (whole reach),33,1434.6,0.45,,,1.77,124,0.839,1.59,0.25,88.71,61.37,5,6.88,,,,100,100,98,38.1,,
1032,7521,Murderers,2013,CRB,K,3,1.71E+11,156-06-K,156,6,R6,Malheur,Blue Mountain,OR,44.263366,-119.25558,100,Managed,Flow (whole reach),30.32,1348.6,0.471,11.0004229,570,3.74,133.4,0.397,1.59,0.32,104.95,60.27,10.3,12.96,0.008,43.53,56.16,100,97.73,115,31.82,59.97,10.368
1354,1879,Long Lost,2005,CRB,I,5,1.70E+11,093-07-I,93,7,ID BLM,Idaho Falls,Challis,ID,44.131749,-113.555235,100,Managed,,39.1,2303.2,0.867,57.04686689,160,5.14,190,1.789,1.59,0.38,15.79,13.11,19.65,32.68,0.048,2.38,3.05,83.33,41.67,125,18.18,184.21,38.007
546,6108,Alder,2011,CRB,I,1,1.70E+11,099-09-I,99,9,R4,Salmon-Challis,Lost River,ID,43.825941,-113.602497,100,Managed,Flow (whole reach),52.8,1939,0.656,51.22611077,100,4.59,177.5,1.211,1.588,0.51,45.07,54.2,14.62,15.96,0.021,10.58,20.17,97.73,79.55,114,29.55,253.52,15.727
1072,7537,Marks,2013,CRB,I,3,1.71E+11,159-11-I,159,11,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.414366,-120.495936,97.63,Managed,Flow (whole reach),83.38,1232.2,0.575,49.94243555,300,3.79,168,0.298,1.588,0.77,41.67,99.4,6.8,8.34,0.007,8,25.02,100,92.86,95,50,35.71,3.027
385,4925,Trib of Deadman,2009,CRB,I,4,1.71E+11,078-15-I,78,15,R1,Clearwater,Lochsa,ID,46.290107,-115.516233,100,Managed,Flow (whole reach),6.44,1176.1,1.226,45.26905446,20,3.19,158.5,1.211,1.587,0.28,88.33,62.27,8.54,30.28,0.0075,14.84,40.67,90,87.5,90,51.28,504.73,77.647
481,651,S.F. Yearian,2004,CRB,K,4,1.71E+11,092-03-K,92,3,ID BLM,Idaho Falls,Salmon,ID,44.865979,-113.531279,94.64,Managed,,16.96,1861.5,0.628,,,2.35,123,1.228,1.587,,,,,0,,,,90.48,83.33,128,19.05,,
898,6638,McCully,2012,CRB,I,2,1.71E+11,138-01-I,138,1,R6,Wallowa-Whitman,Eagle Cap,OR,45.215296,-117.153529,100,Managed,Flow (whole reach),2.65,2373,1.285,18.07049145,20,2.62,164.1,2.133,1.587,0.16,109.69,42.96,8.35,13.45,0.024,28.41,40.77,100,82.5,116,22.5,67.03,17.917
2162,3645,Little Blackfoot,2007,SPCL,R,,1.70E+11,052-11-R,52,11,R1,Helena,Helena,MT,46.365365,-112.456116,100,Reference,Flow (whole reach),5.97,2045.5,0.828,81.59603043,10,2.84,177.6,1.988,1.587,0.39,101.35,66.89,10.61,23.92,0.037,9.87,15.68,100,93.18,89,47.73,360.36,139.098
1045,1496,Wolf,2001,CRB,I,1,1.71E+11,157-10-I,157,10,R6,Deschutes & Ochoco,Paulina,OR,44.242533,-119.829925,96.86,Managed,,58.7,1193.9,0.564,,110,5.56,126.6,0.821,1.586,0.41,55.29,57.19,37.41,242.22,0.044,,,92.86,42.86,123,16.67,23.7,2.346
1786,5982,Dunn,2011,CRB,I,1,1.70E+11,029-08-I,29,8,R1,Kootenai,Libby,MT,48.348771,-115.183598,79.86,Managed,Flow (whole reach),26.55,1132.5,0.649,26.71404092,30,4.76,168.1,0.405,1.586,0.66,59.49,73.83,6.73,7.63,0.002,51,80.43,100,73.81,104,30.95,333.14,133.055
825,3792,Kennally,2007,CRB,I,2,1.71E+11,127-06-I,127,6,R4,Payette,McCall,ID,44.778474,-115.910975,99.5,Managed,Flow (whole reach),82.41,1653.7,1.134,46.07410905,20,10.78,252.1,0.44,1.585,0.35,27.77,46.65,16.87,55.01,0.079,3.14,9.52,92.86,83.33,109,35.71,293.53,177.609
1172,1644,Denio,2003,CNTRCT,I,,1.71E+11,500-01-I,500,1,OR-WA BLM,Burns,Andrews,OR,42.019989,-118.678399,90.38,Managed,,13.29,1617.5,0.435,1.91168223,160,1.02,165.6,3.448,1.585,0.11,181.16,49.58,6.19,20.76,0.004,38.14,51.91,95.24,78.57,114,27.5,12.08,0.186
384,4924,Bimerick,2009,CRB,I,4,1.71E+11,078-14-I,78,14,R1,Clearwater,Lochsa,ID,46.283783,-115.442723,100,Reference,Flow (whole reach),5.1,1306.6,1.275,37.2214651,10,2.16,158.2,0.91,1.584,0.49,132.74,94.69,3.95,3.73,0.002,62.49,86.62,100,100,70,74.36,50.57,3.541
356,435,Elk,2003,CRB,IS,2,1.71E+11,072-07-IS,72,7,R1,Clearwater,Palouse,ID,46.882483,-116.163022,85.12,Managed,,20.34,1056.9,1.341,,20,4.5,180,0.167,1.583,0.61,55.56,90.39,9.3,14.61,0.004,39.01,63.76,95.45,81.82,79,63.64,,
167,208,Ketchikan,2004,CRB,I,4,1.70E+11,038-02-I,38,2,R1,Flathead,Glacier View,MT,48.957196,-114.49403,100,Managed,,11.24,1376.2,1.21,41.34211461,140,2.35,172.6,1.448,1.581,0.23,75.32,49.77,24.22,48.03,0.034,7.5,9.92,90.48,71.43,102,28.57,52.14,24.241
3260,6924,Lake,2012,OTHER,I,,1.71E+11,527-01-I,527,1,,,,ID,45.27555278,-115.9187972,99.51114993,Managed,Flow (whole reach),97.31542532,1859.540161,1.35983,63.28543392,20,10.5,193.8,0.377,1.581,0.49,25.8,72.19,16.64,26,0.0555,0.4,0.4,97.87,80.85,93,51.16,139.32,56.127
210,258,Meadow,2003,CRB,IS,4,1.70E+11,049-02-IS,49,2,R1,Helena,Lincoln,MT,47.121806,-112.806327,100,Reference,,17.69,1791.8,1.086,,50,6.83,178.9,0.945,1.58,0.44,44.72,54,23.32,47.27,0.036,2.17,5.67,95.45,36.36,104,37.5,,
263,4865,Coal,2009,CRB,K,4,1.70E+11,056-03-K,56,3,R1,Bitterroot,West Fork,MT,45.664758,-114.321702,99.87,Managed,Flow (whole reach),19.44,1482.6,0.823,,,3.59,124,1.879,1.58,0.23,104.84,41.37,10.93,24.89,,,,92.86,85.71,106,30.77,,
326,400,Corral,2001,CRB,I,1,1.71E+11,067-12-I,67,12,R1,Clearwater,Palouse,ID,46.835636,-116.524367,93.23,Managed,Other (make comment),18.92,878,0.93,,40,4.08,87.2,0.275,1.58,0.6,34.4,77.64,18.68,65.12,0.004,,,93.02,93.02,122,16.28,,
2264,6835,Lick,2012,CRB,I,2,1.71E+11,103-09-I,103,9,R4,Sawtooth,Fairfield,ID,43.606912,-114.859942,100,Managed,Flow (whole reach),12.66,1689.8,0.708,24.37529078,130,2.14,171.7,1.87,1.58,0.2,99.01,35.59,6.43,17.97,0.0215,17.08,25.98,100,88.1,104,35.14,0,0
2095,6695,Tripod,2012,CRB,K,2,1.71E+11,127-08-K,127,8,R4,Boise,Emmett,ID,44.300015,-116.120323,51.88,Managed,Flow (whole reach),6.83,1557.8,0.832,38.40812638,50,2.65,120.3,0.299,1.579,0.64,83.13,87.7,5.6,8.93,0.002,68.29,96.47,100,100,82,60,124.69,8.316
2545,4053,Brushy,2007,CNTRCT,I,2,1.71E+11,512-08-I,512,8,R1,Clearwater,Powell,ID,46.611485,-114.493137,59.33,Managed,Flow (whole reach),117.12,1422,1.466,47.51218862,30,22.31,379,0.343,1.579,0.74,21.11,83.75,43.54,68.78,0.034,2.48,5.71,100,63.64,120,29.55,757.26,278.132
23,4066,Twentymile,2008,CRB,I,3,1.70E+11,006-20-I,6,20,R6,Okanogan-Wenatchee,Tonasket,WA,48.748923,-119.96994,100,Managed,Flow (whole reach),14.49,1722.7,0.766,4.747703545,30,1.81,156.2,0.883,1.578,0.31,70.42,43.28,4.59,7.74,0.002,78.12,90.79,97.37,89.47,53,92.11,0,0
616,847,Huckleberry,2004,CRB,IS,5,1.71E+11,109-13-IS,109,13,R4,Sawtooth,SNRA,ID,44.080147,-114.870226,95.58,Managed,,28.35,2020.3,0.689,41.67524502,20,4.24,181.2,0.491,1.578,0.32,22.08,26.32,11.45,23.57,0.0215,4,14.89,95.65,76.09,97,41.3,93.82,12.776
901,6641,E.F. Lostine,2012,CRB,I,2,1.71E+11,138-17-I,138,17,R6,Wallowa-Whitman,Eagle Cap,OR,45.229502,-117.357822,100,Reference,Flow (whole reach),12.83,2075.1,1.68,64.52757711,20,9.14,183.7,0.25,1.578,0.93,32.66,79.37,14.98,29.19,0.007,22.59,57.71,100,86.11,89,51.43,963.53,246.391
1162,5092,Johnson,2009,CRB,I,4,1.70E+11,176-01-I,176,1,R4,Sawtooth,Minidoka,UT,41.92782,-113.562084,98.57,Managed,Flow (whole reach),37.65,1858.2,0.556,13.6425869,170,3.14,167,1.617,1.578,0.32,71.86,34.25,7.74,8.71,0.012,24.5,48.98,90.48,66.67,109,36.11,89.82,9.912
2204,5709,S.F. Lost Fork of M.F. Judith,2010,MRB,I,5,1.00E+11,230-13-I,230,13,R1,Lewis & Clark,Judith,MT,46.83641,-110.379455,100,Managed,Flow (whole reach),93.22,1597,0.735,51.25467575,220,6.2,161.3,0.992,1.578,0.48,43.4,48.54,10.07,18.81,0.031,5.67,12.47,100,57.5,81,62.5,229.39,72.51
988,4346,Little Emigrant,2008,CRB,IS,4,1.71E+11,150-14-IS,150,14,R6,Malheur,Emigrant Creek,OR,43.817792,-119.419035,100,Managed,Flow (whole reach),36.89,1408.2,0.447,15.81822423,80,2.44,171,0.836,1.577,0.2,134.5,47.6,11.16,29.05,0.018,5.68,27.41,100,90.91,111,31.82,111.11,32.268
1926,6296,Bacon Rind,2011,MRB,I,1,1.00E+11,213-06-I,213,6,R1,Gallatin,Hebgen Lake,MT,44.935002,-111.10201,100,Reference,Flow (whole reach),28.7,2231.6,1.107,62.56030756,160,7.21,168,0.94,1.577,0.42,29.76,40.77,26.35,57.9,0.046,11.87,16.27,97.62,85.71,100,44.74,267.86,44.535
1940,2545,Little Lake,2006,MRB,I,1,1.00E+11,220-05-I,220,5,R1,Beaverhead-Deerlodge,Wisdom,MT,45.350285,-113.62107,99.98,Managed,Flow (whole reach),25,2265.9,0.983,63.96236605,30,8.81,188.3,0.441,1.577,0.36,42.49,64.42,17.31,88.3,0.027,16.25,18.58,84.44,68.89,88,47.73,175.25,23.464
2673,7774,Burnt,2013,CNTRCT,I,,1.00E+11,517-20-I,517,20,R1,Beaverhead-Deerlodge,Madison,MT,44.948599,-111.976025,100,Managed,Flow (whole reach),18.05,1973,0.635,36.86571921,470,3.34,156.4,3.018,1.577,0.19,70.33,28.45,9.72,24.08,0.0495,37.78,40.26,97.37,65.79,115,29.73,25.58,0.505
545,2321,Horsethief,2006,CRB,I,1,1.70E+11,099-14-I,99,14,R4,Salmon-Challis,Lost River,ID,43.627134,-113.72718,100,Managed,Flow (Whole Reach),8.69,2073.2,0.613,26.35612181,140,4.65,162.3,1.892,1.576,0.23,61.61,42.33,33.06,28.19,0.026,17.34,24.89,80.95,52.38,138,8.33,12.32,0.447
816,6164,Deadwood,2011,CRB,I,1,1.71E+11,126-03-I,126,3,R4,Boise,Lowman,ID,44.427164,-115.601427,99.1,Managed,Flow (whole reach),80.88,1695.5,1.18,46.27981246,40,13.7,321.1,0.125,1.576,0.42,28.03,62.1,18.71,28.72,0.071,25.7,30,100,84.09,89,51.28,127.69,39.873
1995,2565,Fish 2 Spawn,2006,OTHER,I,,1.60E+11,499-02-I,499,2,R4,Uinta-Wasatch-Cache,Logan,UT,41.832242,-111.571358,99.01,Managed,Flow (whole reach),13.1,1840,0.874,51.24387894,250,2.2,180.5,2.604,1.576,0.25,66.48,31.47,8.98,11.91,0.025,4.52,10.47,97.83,95.65,91,34.78,16.62,2.174
2102,3806,Tin Cup,2007,CRB,I,2,1.70E+11,058-12-I,58,12,R1,Bitterroot,Darby,MT,46.013865,-114.225518,98.88,Managed,Flow (whole reach),80.82,1302.8,1.232,70.43088987,10,14.66,334.6,1.088,1.576,0.61,26.9,57.38,29.13,87.47,0.21,4.59,11.33,100,54.76,98,42.86,194.26,73.837
2154,6747,Chicken,2012,CRB,I,2,1.71E+11,142-06-I,142,6,R6,Wallowa-Whitman,La Grande,OR,45.060306,-118.397033,100,Managed,Flow (whole reach),25.19,1324.4,0.746,52.46850886,40,3.45,162,1.29,1.576,0.35,55.56,48.21,10.19,21.15,0.026,2.3,15.26,97.5,97.5,100,37.5,160.49,21.015
2135,3843,Kay,2007,CRB,I,2,1.71E+11,081-05-I,81,5,R1,Nez Perce,Clearwater,ID,45.998203,-115.717847,100,Managed,Flow (whole reach),7.26,1305.2,1.103,,20,3.06,165.7,,1.575,0.2,126.74,72.24,9.49,22.52,0.01,15.05,18.32,97.62,92.86,87,56.41,30.18,2.577
1,1,Scheiner,2002,CRB,K,2,1.70E+11,004-01-K,4,1,R6,Okanogan-Wenatchee,Tonasket,WA,48.574633,-119.874151,100,Managed,,4.12,1165.1,0.607,,,0.85,99,1.444,1.574,,,,,0,,,,80,77.5,108,20,,
356,431,Elk,2001,CRB,IS,2,1.71E+11,072-07-IS,72,7,R1,Clearwater,Palouse,ID,46.882483,-116.163022,85.12,Managed,,20.34,1056.9,1.341,,20,4.61,133,,1.574,0.58,97.74,91.43,9.8,33.06,0.004,,,100,100,82,47.83,345.86,30.669
809,5015,Daggett,2009,CRB,I,4,1.71E+11,125-12-I,125,12,R4,Boise,Mountain Home,ID,43.707532,-116.065673,100,Managed,Flow (whole reach),6.52,1502.7,0.785,0,80,2.27,167.8,1.74,1.571,0.16,95.35,29.5,10.88,14.2,0.003,45.78,85.15,97.62,88.1,118,21.43,35.76,1.753
2281,3718,Cat,2007,SPCL,R,,1.71E+11,171-06-R,171,6,R4,Humboldt-Toiyabe,Mountain City,NV,41.984886,-115.775298,82.33,Managed,Flow (whole reach),12.77,1869.1,0.427,35.04514087,170,2.45,169.7,2.086,1.571,0.19,111.96,61.7,15.2,33.47,0.03,28,36.13,95.24,64.29,119,21.95,5.89,0.133
3266,6920,Cottonwood,2012,SPCL,I,,1.70E+11,525-06-I,525,6,R1,,,MT,47.15600278,-113.3393722,75.19407994,Managed,No flow (completely dry),11.38632199,1446.979614,1.02484,,,3.79,170,1.947,1.571,0,0,0,11.48,0,0.035,,,88.1,21.43,115,30.95,76.47,8.985
423,6582,Hot Springs,2012,CRB,I,1,1.71E+11,086-06-I,86,6,R4,Payette,Krassel,ID,45.472809,-115.11168,100,Reference,Flow (whole reach),4.49,2089.2,0.874,19.45183754,30,2.08,158.9,1.001,1.57,0.35,119.57,61.93,4.83,4.55,0.0045,19.87,37.41,100,100,97,38.89,100.69,78.646
2092,3975,Elk 3,2007,SPCL,I,,1.71E+11,513-07-I,513,7,R4,Boise,Lowman,ID,44.42066,-115.435929,100,Managed,Flow (whole reach),158.8,1957.6,1.138,,,13.5,160,0.044,1.57,0.79,12.5,65.87,37.04,73.21,0.016,,,100,88.1,109,28.57,43.75,1.489
1542,1893,East Boulder,2005,CRB,I,5,1.71E+11,096-01-I,96,1,R4,Salmon-Challis,Salmon-Cobalt,ID,45.353461,-114.150858,100,Managed,,24.86,2019.6,0.651,38.33628646,10,5.1,164.7,0.525,1.569,0.44,60.72,54.46,16.34,26.77,0.005,21.22,55.94,83.33,59.52,81,63.41,449.3,108.026
1051,6242,Peterson,2011,CRB,K,1,1.71E+11,158-01-K,158,1,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.370821,-120.141931,99.89,Managed,Flow (whole reach),21.52,1415.3,0.69,26.25807274,50,3.41,128.6,1.221,1.568,0.25,77.76,40.67,9.63,10.97,0.0285,9.59,11.13,83.33,38.1,128,20,23.33,2.058
244,308,Scotchman Gulch,2004,CRB,K,4,1.70E+11,054-01-K,54,1,R1,Beaverhead-Deerlodge,Pintler,MT,46.383179,-113.555065,100,Managed,,8.27,1811.9,0.653,,,2.62,123,1.008,1.567,,,,,0,,,,100,100,143,16.67,,
356,433,Elk,2004,CRB,IS,2,1.71E+11,072-07-IS,72,7,R1,Clearwater,Palouse,ID,46.882483,-116.163022,85.12,Managed,,20.34,1056.9,1.341,53.27597323,20,4.14,181.2,0.155,1.567,0.59,44.15,99.28,13.81,20.97,0.002,65.33,74,97.73,97.73,70,75,391.83,50.048
2158,6750,Deep,2012,CRB,I,2,1.70E+11,062-05-I,62,5,R1,Lolo,Superior,MT,47.103652,-114.739974,95.93,Managed,Flow (whole reach),24.79,969.7,0.932,41.81669165,60,2.53,166.4,2.632,1.567,0.08,246.39,42.37,9,29.84,0.039,0.2,1.13,97.5,22.5,107,35,90.14,5.275
2102,6702,Tin Cup,2012,CRB,I,2,1.70E+11,058-12-I,58,12,R1,Bitterroot,Darby,MT,46.013865,-114.225518,98.88,Managed,Flow (whole reach),80.82,1302.8,1.232,74.78923337,0,12.79,301.1,1.232,1.566,0.73,26.57,65.43,16.76,29.4,0.176,1.75,3.92,100,91.67,122,8.33,405.18,171.95
246,310,E.F. Rock,2004,CRB,I,4,1.70E+11,054-06-I,54,6,R1,Beaverhead-Deerlodge,Pintler,MT,46.085945,-113.365657,100,Reference,,43.8,1871.3,0.878,100,70,7.79,209.7,1.235,1.565,0.68,28.61,78.68,20.84,26.37,0.041,1.11,5.89,100,76.19,79,65,701,280.589
2225,3901,Mahogany,2007,CRB,I,2,1.71E+11,094-05-I,94,5,ID BLM,Idaho Falls,Challis,ID,44.197615,-113.723443,100,Managed,Flow (whole reach),18.5,2325.2,0.745,38.88515503,90,1.3,164.8,2.209,1.565,0.17,54.61,25.12,7.02,12.11,0.028,2.07,5.78,97.62,95.24,75,66.67,0,0
952,1378,Summit,2001,CRB,I,1,1.71E+11,146-05-I,146,5,R6,Malheur,Prairie City,OR,44.169836,-118.570147,96.46,Managed,,45.73,1563.3,0.85,,60,4.59,132.6,0.343,1.564,0.26,52.79,62.75,20.62,57.18,0.016,,,72.73,59.09,125,20.45,0,0
1096,4396,Indian,2008,CRB,K,3,1.71E+11,164-17-K,164,17,R6,Umatilla,Heppner,OR,44.910625,-119.498198,99.01,Managed,Flow (whole reach),15.73,861.6,0.423,,,2.43,119.3,2.305,1.564,0.16,108.97,40.82,17.16,34.29,,,,97.5,65,127,5,,
1097,4397,Wilson,2008,CRB,I,3,1.71E+11,164-19-I,164,19,R6,Umatilla,Heppner,OR,44.925637,-119.570388,55.69,Managed,Flow (whole reach),107.75,878,0.46,26.94556571,110,7.46,165.8,1.387,1.564,0.27,66.34,37.7,27.09,61.85,0.076,1.42,2.56,97.62,23.81,159,0,84.44,89.853
628,871,Pigtail,2004,CRB,I,4,1.71E+11,110-02-I,110,2,R4,Sawtooth,SNRA,ID,44.126282,-114.730056,100,Managed,,27.49,2218.9,0.775,25.94260885,30,3.71,169.1,0.81,1.563,0.43,59.14,64.4,19.84,27.68,0.003,54.32,86.38,100,73.81,96,42.11,490.83,108.097
277,4161,Sleeping Child,2008,CRB,IS,2,1.70E+11,058-06-IS,58,6,R1,Bitterroot,Darby,MT,46.098063,-113.987938,94.57,Managed,Flow (whole reach),104.46,1438.3,0.745,57.33933742,40,11.64,228.1,1.337,1.562,0.35,39.46,58.97,22.93,63.36,0.079,4.52,9.8,100,56.52,117,23.91,657.61,328.836
477,647,Big Bear,2003,CRB,K,3,1.71E+11,091-20-K,91,20,R4,Salmon-Challis,Leadore,ID,44.673911,-113.119021,100,Managed,,40.22,2179.1,0.542,,,2.78,117,1.462,1.562,,,,,0,,,,97.5,97.5,82,61.11,,
727,6617,Bearskin,2012,CRB,IS,4,1.71E+11,117-12-IS,117,12,R4,Boise,Lowman,ID,44.408234,-115.493021,100,Managed,Flow (whole reach),24.77,1964.1,1.111,22.29208106,20,11.22,165.7,0.157,1.562,1.04,48.28,98.43,19.54,16.21,0.0035,19.08,68.75,97.5,97.5,126,22.5,12.07,3.424
811,4297,Grimes,2008,CRB,IS,4,1.71E+11,125-16-IS,125,16,R4,Boise,Idaho City,ID,44.009839,-115.719978,96.1,Managed,Flow (whole reach),15.1,2028.5,1.217,,30,3.58,167.3,,1.562,0.51,59.77,77.41,12.07,19.36,0.048,10.83,14.32,100,89.74,94,48.72,,
1519,5649,Martin,2010,CNTRCT,I,5,1.71E+11,505-24-I,505,24,R4,Sawtooth,SNRA,ID,44.135853,-114.726724,100,Managed,Flow (whole reach),21.18,2206.8,0.806,14.15843389,30,5.48,187.3,0.085,1.562,0.75,53.39,68.13,10.99,19.31,0.002,90.27,99.27,95.56,93.33,98,46.67,32.03,3.218
234,1848,Rock,2005,CRB,IS,2,1.70E+11,052-14-IS,52,14,R1,Beaverhead-Deerlodge,Pintler,MT,46.408154,-112.967649,100,Reference,,51.34,1873.3,0.968,71.74454938,30,8.74,245,0.58,1.561,0.67,24.49,66.33,19.31,27.51,0.05,7.44,10.11,97.92,91.67,94,41.67,167.35,56.486
1939,2544,Bear,2006,MRB,I,1,1.00E+11,220-03-I,220,3,R1,Beaverhead-Deerlodge,Wisdom,MT,45.494238,-113.288568,100,Managed,Flow (whole reach),18.51,2256.3,0.611,40.46638302,40,2.57,170,0.329,1.561,0.44,35.29,75.41,5.49,30.06,0.002,44.82,45.95,85.71,85.71,68,64.29,23.53,2.097
2062,2597,W.F. Bologna,2006,CNTRCT,K,1,1.71E+11,510-12-K,510,12,OR-WA BLM,Prineville,Central Oregon,OR,44.803878,-119.648858,59.08,Managed,Other (make comment),26.25,704.3,0.423,,,1.97,129,4.434,1.561,,,,,0,,,,95.24,92.86,134,9.76,,
2135,6730,Kay,2012,CRB,I,2,1.71E+11,081-05-I,81,5,R1,Nez Perce,Clearwater,ID,45.998203,-115.717847,100,Managed,Flow (whole reach),7.26,1305.2,1.103,51.13448292,0,2.86,162.2,0.783,1.561,0.23,135.64,72.81,6.68,13.38,0.02,19.04,48.96,97.5,95,92,35,197.29,14.368
309,2213,Big,2006,CRB,I,1,1.70E+11,063-15-I,63,15,R1,Lolo,Superior,MT,47.375873,-115.392939,94.5,Managed,Flow (whole reach),98.1,952.3,1.162,42.40782115,10,14.5,290.9,0.784,1.56,0.61,17.19,53.08,35.6,57.82,0.057,1.8,4.27,85.42,43.75,128,15.22,147.82,107.018
560,749,Fox,2003,CRB,K,3,1.70E+11,100-20-K,100,20,R4,Salmon-Challis,Lost River,ID,43.860262,-113.93223,100,Managed,,17.19,2299.3,0.66,,,2.23,115,1.965,1.56,,,,,0,,,,80,47.5,111,25.71,,
811,5693,Grimes,2010,CRB,IS,4,1.71E+11,125-16-IS,125,16,R4,Boise,Idaho City,ID,44.009839,-115.719978,96.1,Managed,Flow (whole reach),15.1,2028.5,1.217,47.30242929,20,4.37,156,0.532,1.56,0.47,64.1,79.81,8.76,10.55,0.037,29.23,32.48,97.5,92.5,103,34.21,6.41,0.125
898,1298,McCully,2002,CRB,I,2,1.71E+11,138-01-I,138,1,R6,Wallowa-Whitman,Eagle Cap,OR,45.215296,-117.153529,100,Managed,,2.65,2373,1.285,25.64369801,20,3.51,86.4,1.667,1.56,0.19,81.02,41.78,17.72,61.8,0.03,,36.1,97.73,88.64,124,7.32,104.17,28.156
727,2344,Bearskin,2006,CRB,IS,4,1.71E+11,117-12-IS,117,12,R4,Boise,Lowman,ID,44.408234,-115.493021,100,Managed,Flow (whole reach),24.77,1964.1,1.111,19.51511473,20,7.36,167.8,0.191,1.558,0.7,59.59,74.08,19.05,35.52,0.006,18,84,95.24,80.95,94,37.84,17.88,2.985
1435,5550,Goose,2010,CRB,I,5,1.71E+11,139-13-I,139,13,R6,Wallowa-Whitman,Whitman ,OR,44.910744,-117.419787,92.07,Managed,Flow (whole reach),61.84,1077.7,0.931,27.36601204,100,6.78,214.4,0.807,1.558,0.33,46.64,55.22,19.87,21.34,0.042,13.87,20.53,81.48,37.04,125,22.73,102.61,23.818
2115,3768,Chicken,2007,CRB,K,2,1.71E+11,142-06-K,142,6,R6,Wallowa-Whitman,La Grande,OR,45.06028,-118.397007,100,Managed,Flow (whole reach),25.17,1324.4,0.745,,,3.7,122,1.082,1.558,0.18,90.16,66.64,13.75,28.39,,,,78.57,78.57,105,38.1,,
368,447,Osier,2004,CRB,I,4,1.71E+11,074-04-I,74,4,R1,Clearwater,North Fork,ID,46.745377,-115.066888,99.19,Managed,,39.64,1019.1,1.288,61.2384616,70,6.68,185.4,1.192,1.557,0.4,26.97,38.3,24.27,85.55,0.046,1.17,5.12,69.57,63.04,100,37.21,177.99,677.098
960,4336,Pine,2008,CRB,K,3,1.71E+11,147-02-K,147,2,R6,Malheur,Emigrant Creek,OR,43.856532,-118.765693,96.79,Managed,Flow (whole reach),35.92,1504.3,0.499,,,2.12,123,0.52,1.557,0.28,97.56,35.53,4.44,2.55,,,,92.86,90.48,89,38.1,,
1133,3715,Salmon,2007,CRB,I,2,1.71E+11,171-05-I,171,5,R4,Humboldt-Toiyabe,Mountain City,NV,41.979328,-115.898255,100,Managed,Flow (whole reach),19.44,1909.3,0.492,30.63233353,90,2.75,161.9,1.192,1.557,0.16,92.65,49.04,14.56,36.81,0.027,10.84,14.38,95.24,61.9,101,42.86,0,0
234,4143,Rock,2008,CRB,IS,2,1.70E+11,052-14-IS,52,14,R1,Beaverhead-Deerlodge,Pintler,MT,46.408154,-112.967649,100,Reference,Flow (whole reach),51.34,1873.3,0.968,75.87061605,30,8.43,214.7,0.55,1.556,0.69,37.26,76.48,15.27,32.17,0.048,6,9.73,97.62,57.14,99,35.71,218.91,69.172
785,5692,Little Goose,2010,CRB,IS,1,1.71E+11,123-11-IS,123,11,R4,Payette,McCall,ID,44.961868,-116.168086,82.44,Managed,Flow (whole reach),18.96,1515,1.015,40.56665739,40,5.58,178,1.64,1.556,0.25,67.42,45.11,15.83,16.9,0.028,10.83,14.78,92.5,85,118,30,179.78,30.813
1486,2047,Badger,2005,CRB,I,5,1.71E+11,165-11-I,165,11,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.447042,-120.120901,100,Managed,,11.39,1523.2,0.723,7.963746429,70,2.54,174,0.787,1.556,0.19,91.95,48.28,10.88,6.59,0.002,16.68,25.83,90.48,40.48,121,19.05,68.97,22.238
952,2434,Summit,2006,CRB,I,1,1.71E+11,146-05-I,146,5,R6,Malheur,Prairie City,OR,44.169836,-118.570147,96.46,Managed,Flow (whole reach),45.73,1563.3,0.85,0,70,4.7,181.9,0.418,1.555,0.27,65.97,59.26,15.99,29.18,0.01,34.32,42.57,91.3,76.09,122,21.74,0,0
1072,1530,Marks,2003,CRB,I,3,1.71E+11,159-11-I,159,11,R6,Deschutes & Ochoco,Lookout Mountain,OR,44.414366,-120.495936,97.63,Managed,,83.38,1232.2,0.575,50.53154029,210,3.64,177.1,0.361,1.554,0.53,73.4,89.05,19.55,30.73,0.012,3.45,6.98,97.73,84.09,94,39.53,5.65,0.558
